Gemnr,Gemeente,Bev_2020,van_datum,tot_datum,Totaal_Absoluut,Totaal_inc100000,Zkh_Absoluut,Zkh_inc100000,Overleden_Absoluut,Overleden_inc100000
986,Voerendaal,12475,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
626,Voorschoten,25596,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
285,Voorst,24552,17-6-2020,30-6-2020,22,89.6,0,0.0,0,0.0
865,Vught,26558,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1949,Waadhoeke,46090,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
866,Waalre,17456,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
867,Waalwijk,48637,17-6-2020,30-6-2020,1,2.1,0,0.0,2,4.1
627,Waddinxveen,29291,17-6-2020,30-6-2020,2,6.8,0,0.0,0,0.0
289,Wageningen,39664,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
629,Wassenaar,26305,17-6-2020,30-6-2020,2,7.6,0,0.0,0,0.0
852,Waterland,17424,17-6-2020,30-6-2020,1,5.7,0,0.0,0,0.0
988,Weert,50105,17-6-2020,30-6-2020,2,4.0,0,0.0,0,0.0
457,Weesp,19738,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1960,West Betuwe,51128,17-6-2020,30-6-2020,1,2.0,0,0.0,1,2.0
668,West Maas en Waal,19324,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1969,Westerkwartier,63329,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1701,Westerveld,19460,17-6-2020,30-6-2020,1,5.1,0,0.0,0,0.0
293,Westervoort,14971,17-6-2020,30-6-2020,4,26.7,0,0.0,0,0.0
1950,Westerwolde,25733,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1783,Westland,110375,17-6-2020,30-6-2020,6,5.4,0,0.0,0,0.0
98,Weststellingwerf,25914,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
614,Westvoorne,14731,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
189,Wierden,24446,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
296,Wijchen,41110,17-6-2020,30-6-2020,5,12.2,1,2.4,0,0.0
1696,Wijdemeren,24358,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
352,Wijk bij Duurstede,23914,17-6-2020,30-6-2020,1,4.2,0,0.0,0,0.0
294,Winterswijk,28854,17-6-2020,30-6-2020,2,6.9,0,0.0,0,0.0
873,Woensdrecht,21876,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
632,Woerden,52299,17-6-2020,30-6-2020,1,1.9,0,0.0,0,0.0
880,Wormerland,16270,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
351,Woudenberg,13362,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
479,Zaanstad,156794,17-6-2020,30-6-2020,5,3.2,0,0.0,0,0.0
297,Zaltbommel,28881,17-6-2020,30-6-2020,1,3.5,0,0.0,0,0.0
473,Zandvoort,17116,17-6-2020,30-6-2020,2,11.7,0,0.0,0,0.0
50,Zeewolde,22653,17-6-2020,30-6-2020,2,8.8,0,0.0,0,0.0
355,Zeist,64905,17-6-2020,30-6-2020,5,7.7,0,0.0,0,0.0
299,Zevenaar,43750,17-6-2020,30-6-2020,5,11.4,0,0.0,0,0.0
637,Zoetermeer,125285,17-6-2020,30-6-2020,17,13.6,0,0.0,1,0.8
638,Zoeterwoude,8605,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
1892,Zuidplas,43885,17-6-2020,30-6-2020,4,9.1,0,0.0,0,0.0
879,Zundert,21829,17-6-2020,30-6-2020,2,9.2,0,0.0,1,4.6
301,Zutphen,47934,17-6-2020,30-6-2020,1,2.1,0,0.0,0,0.0
1896,Zwartewaterland,22685,17-6-2020,30-6-2020,0,0.0,0,0.0,0,0.0
642,Zwijndrecht,44737,17-6-2020,30-6-2020,2,4.5,0,0.0,0,0.0
193,Zwolle,128840,17-6-2020,30-6-2020,3,2.3,0,0.0,0,0.0
