Datum,Opgenomen
2020-09-01,50
2020-09-02,48
2020-09-03,50
2020-09-04,54
2020-09-05,50
2020-09-06,54
2020-09-07,55
2020-09-08,56
2020-09-09,55
2020-09-10,58
2020-09-11,63
2020-09-12,67
2020-09-13,69
2020-09-14,79
2020-09-15,80
2020-09-16,75
2020-09-17,75
2020-09-18,79
2020-09-19,90
2020-09-20,103
2020-09-21,112
2020-09-22,119
2020-09-23,127
2020-09-24,134
2020-09-25,148
2020-09-26,153
2020-09-27,165
2020-09-28,172
2020-09-29,181
2020-09-30,185
2020-10-01,190
2020-10-02,190
2020-10-03,199
2020-10-04,211
2020-10-05,225
2020-10-06,246
2020-10-07,259
2020-10-08,265
2020-10-09,281
2020-10-10,280
2020-10-11,286
2020-10-12,310
2020-10-13,329
2020-10-14,346
2020-10-15,367
2020-10-16,405
2020-10-17,400
2020-10-18,419
2020-10-19,457
2020-10-20,484
2020-10-21,500
2020-10-22,513
2020-10-23,525
2020-10-24,533
2020-10-25,547
2020-10-26,573
2020-10-27,587
2020-10-28,605
2020-10-29,614
2020-10-30,623
2020-10-31,630
2020-11-01,636
2020-11-02,662
2020-11-03,661
2020-11-04,665
2020-11-05,660
2020-11-06,656
2020-11-07,647
2020-11-08,651
2020-11-09,654
2020-11-10,655
2020-11-11,651
2020-11-12,655
2020-11-13,657
2020-11-14,625
2020-11-15,627
2020-11-16,623
2020-11-17,610
2020-11-18,594
2020-11-19,597
2020-11-20,589
2020-11-21,573
2020-11-22,570
2020-11-23,571
2020-11-24,565
2020-11-25,571
2020-11-26,566
2020-11-27,549
2020-11-28,541
2020-11-29,526
2020-11-30,523
2020-12-01,517
2020-12-02,516
2020-12-03,506
2020-12-04,515
2020-12-05,510
2020-12-06,512
2020-12-07,508
2020-12-08,516
2020-12-09,511
2020-12-10,517
2020-12-11,512
2020-12-12,510
2020-12-13,536
2020-12-14,540
2020-12-15,554
2020-12-16,565
2020-12-17,590
2020-12-18,597
2020-12-19,610
2020-12-20,629
2020-12-21,629
2020-12-22,636
2020-12-23,655
2020-12-24,658
2020-12-25,650
2020-12-26,664
2020-12-27,679
2020-12-28,715
2020-12-29,735
2020-12-30,748
2020-12-31,745
2021-01-01,734
2021-01-02,738
2021-01-03,741
2021-01-04,760
2021-01-05,757
2021-01-06,745
2021-01-07,744
2021-01-08,736
2021-01-09,715
2021-01-10,716
2021-01-11,728
2021-01-12,731
2021-01-13,738
2021-01-14,726
2021-01-15,717
