Datum,Opgenomen
2020-11-12,656
2020-11-13,658
2020-11-14,626
2020-11-15,628
2020-11-16,624
2020-11-17,611
2020-11-18,595
2020-11-19,598
2020-11-20,590
2020-11-21,575
2020-11-22,572
2020-11-23,573
2020-11-24,567
2020-11-25,572
2020-11-26,567
2020-11-27,550
2020-11-28,542
2020-11-29,527
2020-11-30,524
2020-12-01,518
2020-12-02,517
2020-12-03,506
2020-12-04,515
2020-12-05,510
2020-12-06,513
2020-12-07,509
2020-12-08,517
2020-12-09,512
2020-12-10,518
2020-12-11,513
2020-12-12,511
2020-12-13,537
2020-12-14,542
2020-12-15,556
2020-12-16,567
2020-12-17,592
2020-12-18,598
2020-12-19,610
2020-12-20,629
2020-12-21,628
2020-12-22,636
2020-12-23,655
2020-12-24,657
2020-12-25,650
2020-12-26,665
2020-12-27,679
2020-12-28,715
2020-12-29,736
2020-12-30,749
2020-12-31,746
2021-01-01,735
2021-01-02,739
2021-01-03,741
2021-01-04,760
2021-01-05,756
2021-01-06,743
2021-01-07,741
2021-01-08,733
2021-01-09,712
2021-01-10,712
2021-01-11,724
2021-01-12,728
2021-01-13,732
2021-01-14,717
2021-01-15,711
2021-01-16,689
2021-01-17,697
2021-01-18,708
2021-01-19,697
2021-01-20,695
2021-01-21,700
2021-01-22,692
2021-01-23,682
2021-01-24,679
2021-01-25,698
2021-01-26,678
